;alarm_date;alarm_time;region;place;attack_number
424;2022-08-05;21:14:04;Gaza Envelope;Ibim;65
425;2022-08-05;21:14:04;Gaza Envelope;Nir Am;65
426;2022-08-05;21:14:04;Gaza Envelope;Or HaNer;65
427;2022-08-05;21:14:04;Gaza Envelope;Nir Am Shooting Range;65
428;2022-08-05;21:45:16;Gaza Envelope;Erez;66
429;2022-08-05;21:45:16;Gaza Envelope;Sderot;66
430;2022-08-05;21:45:16;Gaza Envelope;Ibim;66
431;2022-08-05;21:45:16;Gaza Envelope;Nir Am;66
432;2022-08-05;21:45:16;Gaza Envelope;Or HaNer;66
433;2022-08-05;21:49:53;Western Lakhish;Ashkelon Southern Industrial Zone;67
434;2022-08-05;21:51:52;Gaza Envelope;Kerem Shalom;68
435;2022-08-05;22:04:16;Western Lakhish;Nitzanim;69
436;2022-08-05;23:07:54;Gaza Envelope;Nachal Oz;70
437;2022-08-05;23:08:06;Gaza Envelope;Kfar Azza;70
438;2022-08-05;23:49:14;Gaza Envelope;Sderot;71
439;2022-08-05;23:49:14;Gaza Envelope;Ibim;71
440;2022-08-05;23:49:14;Gaza Envelope;Nir Am;71
441;2022-08-06;00:00:03;Gaza Envelope;Nir Oz;72
442;2022-08-06;00:00:13;Gaza Envelope;Magen;72
443;2022-08-06;01:30:02;Gaza Envelope;Kerem Shalom;73
444;2022-08-06;01:33:07;Gaza Envelope;Kissufim;74
445;2022-08-06;03:16:00;Gaza Envelope;Sderot;75
446;2022-08-06;03:16:00;Gaza Envelope;Ibim;75
447;2022-08-06;03:16:00;Gaza Envelope;Nir Am;75
448;2022-08-06;04:07:09;Gaza Envelope;Gavim;76
449;2022-08-06;04:07:09;Gaza Envelope;Sapir College;76
450;2022-08-06;04:07:09;Gaza Envelope;Sderot;76
451;2022-08-06;04:07:09;Gaza Envelope;Ibim;76
452;2022-08-06;04:07:09;Gaza Envelope;Nir Am;76
453;2022-08-06;04:39:27;Gaza Envelope;Sderot;77
454;2022-08-06;04:39:27;Gaza Envelope;Ibim;77
455;2022-08-06;04:39:27;Gaza Envelope;Nir Am;77
456;2022-08-06;04:39:32;Gaza Envelope;Gavim;77
457;2022-08-06;04:39:32;Gaza Envelope;Sapir College;77
458;2022-08-06;04:39:32;Gaza Envelope;Nir Am Shooting Range;77
459;2022-08-06;04:39:32;Gaza Envelope;Mefalsim;77
460;2022-08-06;04:39:43;Gaza Envelope;Or HaNer;77
461;2022-08-06;04:49:52;Gaza Envelope;Nir Oz;78
462;2022-08-06;04:51:36;Gaza Envelope;Nir Oz;79
463;2022-08-06;05:06:08;Gaza Envelope;Holit;80
464;2022-08-06;05:06:08;Gaza Envelope;Sufa;80
465;2022-08-06;05:07:19;Western Lakhish;Ashkelon Southern Industrial Zone;80
466;2022-08-06;05:07:19;Western Lakhish;Ashkelon - South;80
467;2022-08-06;05:07:24;Gaza Envelope;Netiv HaAssara;80
468;2022-08-06;05:07:26;Western Lakhish;Ashkelon - North;80
469;2022-08-06;05:07:33;Gaza Envelope;Zikim;80
470;2022-08-06;05:07:33;Gaza Envelope;Karmia;80
471;2022-08-06;05:09:32;Gaza Envelope;Nachal Oz;81
472;2022-08-06;05:09:32;Gaza Envelope;Alumim;81
473;2022-08-06;05:22:57;Gaza Envelope;Nirim;82
474;2022-08-06;05:23:12;Gaza Envelope;Nir Oz;82
475;2022-08-06;05:23:12;Gaza Envelope;Ein HaShlosha;82
476;2022-08-06;05:43:11;Gaza Envelope;Sderot;83
477;2022-08-06;05:43:11;Gaza Envelope;Ibim;83
478;2022-08-06;05:43:11;Gaza Envelope;Nir Am;83
479;2022-08-06;05:43:11;Gaza Envelope;Or HaNer;83
480;2022-08-06;05:43:21;Gaza Envelope;Erez;83
481;2022-08-06;05:43:21;Gaza Envelope;Gavim;83
482;2022-08-06;05:43:21;Gaza Envelope;Sapir College;83
483;2022-08-06;05:53:22;Gaza Envelope;Ein HaShlosha;84
484;2022-08-06;05:53:22;Gaza Envelope;Kissufim;84
485;2022-08-06;06:01:57;Gaza Envelope;Nir Am Shooting Range;85
486;2022-08-06;06:20:13;Gaza Envelope;Netiv HaAssara;86
487;2022-08-06;06:21:19;Gaza Envelope;Netiv HaAssara;86
488;2022-08-06;06:21:49;Gaza Envelope;Nir Oz;86
489;2022-08-06;06:39:48;Gaza Envelope;Sderot;87
490;2022-08-06;06:39:48;Gaza Envelope;Ibim;87
491;2022-08-06;06:39:48;Gaza Envelope;Nir Am;87
492;2022-08-06;06:39:58;Gaza Envelope;Gavim;87
493;2022-08-06;06:39:58;Gaza Envelope;Sapir College;87
494;2022-08-06;06:39:58;Gaza Envelope;Nir Am Shooting Range;87
495;2022-08-06;06:39:58;Gaza Envelope;Mefalsim;87
496;2022-08-06;06:45:33;Gaza Envelope;Alumim;88
497;2022-08-06;06:45:36;Gaza Envelope;Nachal Oz;88
498;2022-08-06;06:45:41;Gaza Envelope;Sa'ad;88
499;2022-08-06;07:55:04;Gaza Envelope;Nirim;89
500;2022-08-06;07:55:29;Gaza Envelope;Nir Oz;89
501;2022-08-06;08:06:41;Gaza Envelope;Sderot;90
502;2022-08-06;08:06:41;Gaza Envelope;Ibim;90
503;2022-08-06;08:06:41;Gaza Envelope;Nir Am;90
504;2022-08-06;08:06:50;Gaza Envelope;Erez;90
505;2022-08-06;08:06:50;Gaza Envelope;Nir Am Shooting Range;90
506;2022-08-06;08:16:55;Gaza Envelope;Nachal Oz;91
507;2022-08-06;08:17:07;Gaza Envelope;Alumim;91
508;2022-08-06;08:36:52;Gaza Envelope;Nachal Oz;92
509;2022-08-06;08:37:03;Gaza Envelope;Alumim;92
510;2022-08-06;08:50:40;Gaza Envelope;Sderot;93
511;2022-08-06;08:50:40;Gaza Envelope;Ibim;93
512;2022-08-06;08:50:40;Gaza Envelope;Nir Am;93
513;2022-08-06;08:51:32;Shfela (Lowlands);Kfar Shmuel;93
514;2022-08-06;08:51:32;Shfela (Lowlands);Modi'in;93
515;2022-08-06;08:51:32;Shfela (Lowlands);Modi'in - Ligad Center;93
516;2022-08-06;08:51:38;Shfela (Lowlands);Beit Hashmonai;93
517;2022-08-06;08:51:48;Shfela (Lowlands);Gezer;93
518;2022-08-06;08:51:48;Shfela (Lowlands);Azaria;93
519;2022-08-06;08:52:03;Shfela (Lowlands);Beit Uziel;93
520;2022-08-06;08:52:06;Shfela (Lowlands);Beit Uziel;93
521;2022-08-06;08:56:46;Gaza Envelope;Nachal Oz;94
522;2022-08-06;08:56:46;Gaza Envelope;Alumim;94
523;2022-08-06;08:56:49;Gaza Envelope;Ein HaBsor;94
524;2022-08-06;08:56:51;Western Negev;Netivot;94
525;2022-08-06;08:57:08;Gaza Envelope;Zimrat;94
526;2022-08-06;08:57:08;Gaza Envelope;Shuva;94
527;2022-08-06;08:57:08;Gaza Envelope;Kfar Maimon and Tushia;94
528;2022-08-06;08:59:07;Gaza Envelope;Netiv HaAssara;95
529;2022-08-06;08:59:20;Gaza Envelope;Karmia;95
530;2022-08-06;09:00:51;Lakhish;Ashdod - Northern Industrial Zone And Port;96
531;2022-08-06;09:01:14;Lakhish;Ashdod - Alef,Bet,Dalet,Heh;96
532;2022-08-06;09:01:14;Lakhish;אשדוד -יא,יב,טו,יז,מרינה,סיטי;96
533;2022-08-06;09:06:08;Gaza Envelope;Nachal Oz;97
534;2022-08-06;09:08:31;Gaza Envelope;Be'eri;98
535;2022-08-06;09:08:31;Gaza Envelope;Shokeda;98
536;2022-08-06;09:09:11;Western Lakhish;Ashkelon Southern Industrial Zone;98
537;2022-08-06;09:09:47;Gaza Envelope;Zikim;98
538;2022-08-06;09:16:01;Western Lakhish;Ashkelon Southern Industrial Zone;99
539;2022-08-06;09:16:12;Gaza Envelope;Zikim;99
540;2022-08-06;09:16:12;Gaza Envelope;Karmia;99
541;2022-08-06;09:23:26;Western Lakhish;Ashkelon Southern Industrial Zone;100
542;2022-08-06;09:23:34;Gaza Envelope;Zikim;100
543;2022-08-06;09:23:34;Gaza Envelope;Karmia;100
544;2022-08-06;09:23:56;Gaza Envelope;Sderot;100
545;2022-08-06;09:23:56;Gaza Envelope;Ibim;100
546;2022-08-06;09:23:56;Gaza Envelope;Nir Am;100
547;2022-08-06;09:26:50;Gaza Envelope;Mefalsim;101
548;2022-08-06;09:26:56;Gaza Envelope;Gavim;101
549;2022-08-06;09:26:56;Gaza Envelope;Sapir College;101
550;2022-08-06;09:26:56;Gaza Envelope;Kfar Azza;101
551;2022-08-06;09:26:56;Gaza Envelope;Nir Am Shooting Range;101
552;2022-08-06;09:26:56;Gaza Envelope;Sderot;101
553;2022-08-06;09:26:56;Gaza Envelope;Ibim;101
554;2022-08-06;09:26:56;Gaza Envelope;Nir Am;101
555;2022-08-06;09:29:57;Gaza Envelope;Gvaram;102
556;2022-08-06;09:29:57;Gaza Envelope;Talmei Yaffe;102
557;2022-08-06;09:29:57;Western Lakhish;Kokhav Michael;102
558;2022-08-06;09:29:59;Lakhish;Sdeh Yoav;102
559;2022-08-06;09:30:10;Gaza Envelope;Erez;102
560;2022-08-06;09:30:10;Gaza Envelope;Yad Mordechai;102
561;2022-08-06;09:30:10;Gaza Envelope;Netiv HaAssara;102
562;2022-08-06;09:30:13;Gaza Envelope;Erez;102
563;2022-08-06;09:30:13;Gaza Envelope;Yad Mordechai;102
564;2022-08-06;09:30:13;Gaza Envelope;Netiv HaAssara;102
565;2022-08-06;09:30:15;Western Lakhish;Ashkelon Southern Industrial Zone;102
566;2022-08-06;09:30:15;Western Lakhish;Zikim;102
567;2022-08-06;10:07:33;Gaza Envelope;Nir Oz;103
568;2022-08-06;10:33:10;Gaza Envelope;Nir Am Shooting Range;104
569;2022-08-06;10:33:10;Gaza Envelope;Mefalsim;104
570;2022-08-06;10:33:10;Gaza Envelope;Sderot;104
571;2022-08-06;10:33:10;Gaza Envelope;Ibim;104
572;2022-08-06;10:33:10;Gaza Envelope;Nir Am;104
573;2022-08-06;10:33:16;Gaza Envelope;Gavim;104
574;2022-08-06;10:33:16;Gaza Envelope;Sapir College;104
575;2022-08-06;10:58:12;Gaza Envelope;Nir Am Shooting Range;105
576;2022-08-06;10:58:12;Gaza Envelope;Mefalsim;105
577;2022-08-06;10:58:24;Gaza Envelope;Sderot;105
578;2022-08-06;10:58:24;Gaza Envelope;Ibim;105
579;2022-08-06;10:58:24;Gaza Envelope;Nir Am;105
580;2022-08-06;10:59:24;Lakhish;Ashdod - Northern Industrial Zone And Port;105
581;2022-08-06;10:59:42;Western Lakhish;Ashkelon Southern Industrial Zone;105
582;2022-08-06;10:59:43;Western Lakhish;Ashkelon - South;105
583;2022-08-06;10:59:49;Gaza Envelope;Zikim;105
584;2022-08-06;10:59:49;Gaza Envelope;Netiv HaAssara;105
585;2022-08-06;10:59:51;Gaza Envelope;Nir Oz;105
586;2022-08-06;10:59:54;Gaza Envelope;Karmia;105
587;2022-08-06;11:00:09;Western Lakhish;Ashkelon - North;105
588;2022-08-06;11:00:17;Gaza Envelope;Sderot;105
589;2022-08-06;11:00:17;Gaza Envelope;Ibim;105
590;2022-08-06;11:00:17;Gaza Envelope;Nir Am;105
591;2022-08-06;11:00:18;Gaza Envelope;Gavim;105
592;2022-08-06;11:00:18;Gaza Envelope;Sapir College;105
593;2022-08-06;11:00:21;Gaza Envelope;Nir Am Shooting Range;105
594;2022-08-06;11:10:06;Western Lakhish;Ashkelon Southern Industrial Zone;106
595;2022-08-06;11:10:09;Western Lakhish;Ashkelon - South;106
596;2022-08-06;11:10:10;Gaza Envelope;Zikim;106
597;2022-08-06;11:10:17;Gaza Envelope;Karmia;106
598;2022-08-06;11:11:50;Gaza Envelope;Sderot;107
599;2022-08-06;11:11:50;Gaza Envelope;Ibim;107
600;2022-08-06;11:11:50;Gaza Envelope;Nir Am;107
601;2022-08-06;11:38:06;Western Lakhish;Mavki'im;108
602;2022-08-06;11:39:21;Gaza Envelope;Nachal Oz;108
603;2022-08-06;11:58:17;Gaza Envelope;Netiv HaAssara;109
604;2022-08-06;12:03:07;Gaza Envelope;Netiv HaAssara;110
605;2022-08-06;12:28:08;Gaza Envelope;Nachal Oz;111
606;2022-08-06;12:29:17;Gaza Envelope;Nachal Oz;111
607;2022-08-06;12:33:58;Gaza Envelope;Nachal Oz;112
608;2022-08-06;12:34:04;Gaza Envelope;Alumim;112
609;2022-08-06;12:47:49;Gaza Envelope;Be'eri;113
610;2022-08-06;13:16:01;Gaza Envelope;Sderot;114
611;2022-08-06;13:16:01;Gaza Envelope;Ibim;114
612;2022-08-06;13:16:01;Gaza Envelope;Nir Am;114
613;2022-08-06;13:16:14;Gaza Envelope;Gavim;114
614;2022-08-06;13:16:14;Gaza Envelope;Sapir College;114
615;2022-08-06;13:16:15;Gaza Envelope;Nir Am Shooting Range;114
616;2022-08-06;13:50:41;Western Lakhish;Ashkelon - South;115
617;2022-08-06;13:50:41;Western Lakhish;Ashkelon - North;115
618;2022-08-06;13:50:50;Western Lakhish;Ashkelon Southern Industrial Zone;115
619;2022-08-06;14:02:15;Gaza Envelope;Nachal Oz;117
620;2022-08-06;14:16:20;Gaza Envelope;Nachal Oz;118
621;2022-08-06;14:39:20;Gaza Envelope;Kissufim;119
622;2022-08-06;14:52:45;Gaza Envelope;Nachal Oz;120
623;2022-08-06;14:56:01;Gaza Envelope;Kerem Shalom;121
624;2022-08-06;14:59:34;Gaza Envelope;Kerem Shalom;122
625;2022-08-06;14:59:39;Gaza Envelope;Kissufim;122
626;2022-08-06;15:00:56;Gaza Envelope;Sderot;122
627;2022-08-06;15:00:56;Gaza Envelope;Ibim;122
628;2022-08-06;15:00:56;Gaza Envelope;Nir Am;122
629;2022-08-06;15:02:25;Western Lakhish;Ashkelon Southern Industrial Zone;122
630;2022-08-06;15:02:34;Western Lakhish;Ashkelon - South;122
631;2022-08-06;15:02:39;Gaza Envelope;Karmia;122
632;2022-08-06;15:02:55;Gaza Envelope;Zikim;122
633;2022-08-06;15:03:09;Gaza Envelope;Sderot;122
634;2022-08-06;15:03:09;Gaza Envelope;Ibim;122
635;2022-08-06;15:03:09;Gaza Envelope;Nir Am;122
636;2022-08-06;15:03:16;Gaza Envelope;Nir Am Shooting Range;122
637;2022-08-06;15:03:55;Dan;Azor;122
638;2022-08-06;15:03:55;Dan;Bat Yam;122
639;2022-08-06;15:03:55;Dan;Holon;122
640;2022-08-06;15:03:55;Dan;Mikveh Israel;122
641;2022-08-06;15:03:55;Dan;Rishon LeZion - West;122
642;2022-08-06;15:04:01;Dan;Tel Aviv - South and Jaffa;122
643;2022-08-06;15:04:03;Gaza Envelope;Gavim;122
644;2022-08-06;15:04:03;Gaza Envelope;Sapir College;122
645;2022-08-06;15:05:01;Gaza Envelope;Zikim;122
646;2022-08-06;15:05:01;Gaza Envelope;Karmia;122
647;2022-08-06;15:05:01;Gaza Envelope;Netiv HaAssara;122
648;2022-08-06;15:05:06;Lakhish;Palmachim;122
649;2022-08-06;15:05:11;Shfela (Lowlands);Gan Sorek;122
650;2022-08-06;15:05:11;Shfela (Lowlands);Palmachin Industrial Park;122
651;2022-08-06;15:05:12;Lakhish;Yavne;122
652;2022-08-06;15:05:12;Lakhish;Rishon LeZion - East;122
653;2022-08-06;15:05:12;Lakhish;Beit Hanan;122
654;2022-08-06;15:05:12;Lakhish;Beit Oved;122
655;2022-08-06;15:05:12;Lakhish;Neta'im;122
656;2022-08-06;15:05:14;Western Lakhish;Ashkelon - North;122
657;2022-08-06;15:05:22;Western Lakhish;Ashkelon - South;122
658;2022-08-06;15:05:55;Lakhish;Ashdod - Northern Industrial Zone And Port;122
659;2022-08-06;15:13:05;Gaza Envelope;Holit;123
660;2022-08-06;15:14:30;Gaza Envelope;Nachal Oz;123
661;2022-08-06;15:27:07;Gaza Envelope;Reim;124
662;2022-08-06;15:39:57;Western Lakhish;Ashkelon Southern Industrial Zone;125
663;2022-08-06;15:40:11;Gaza Envelope;Zikim;125
664;2022-08-06;15:40:33;Gaza Envelope;Kissufim;125
665;2022-08-06;16:00:21;Gaza Envelope;Nachal Oz;126
666;2022-08-06;16:08:07;Gaza Envelope;Nir Am Shooting Range;127
667;2022-08-06;16:08:09;Gaza Envelope;Sderot;127
668;2022-08-06;16:08:09;Gaza Envelope;Ibim;127
669;2022-08-06;16:08:09;Gaza Envelope;Nir Am;127
670;2022-08-06;16:13:43;Gaza Envelope;Netiv HaAssara;128
671;2022-08-06;16:21:12;Gaza Envelope;Zimrat;129
672;2022-08-06;16:21:12;Gaza Envelope;Shuva;129
673;2022-08-06;16:21:12;Gaza Envelope;Sa'ad;129
674;2022-08-06;16:21:14;Gaza Envelope;Alumim;129
675;2022-08-06;16:41:28;Gaza Envelope;Erez;130
676;2022-08-06;16:41:31;Gaza Envelope;Or HaNer;130
677;2022-08-06;16:47:50;Western Lakhish;Ashkelon Southern Industrial Zone;131
678;2022-08-06;16:47:50;Western Lakhish;Mavki'im;131
679;2022-08-06;16:47:52;Western Lakhish;Beit Shikma;131
680;2022-08-06;16:47:52;Western Lakhish;Bat Hadar;131
681;2022-08-06;16:47:52;Western Lakhish;Mishan;131
682;2022-08-06;16:47:59;Western Lakhish;Ashkelon - South;131
683;2022-08-06;16:47:59;Western Lakhish;Ge'a;131
684;2022-08-06;16:52:15;Gaza Envelope;Kerem Shalom;132
685;2022-08-06;17:00:02;Gaza Envelope;Nir Oz;133
686;2022-08-06;17:00:09;Gaza Envelope;Magen;133
687;2022-08-06;17:32:23;Gaza Envelope;Ein HaShlosha;134
688;2022-08-06;17:38:52;Gaza Envelope;Sderot;135
689;2022-08-06;17:38:52;Gaza Envelope;Ibim;135
690;2022-08-06;17:38:52;Gaza Envelope;Nir Am;135
691;2022-08-06;17:41:08;Gaza Envelope;Be'eri;136
692;2022-08-06;17:41:08;Gaza Envelope;Zimrat;136
693;2022-08-06;17:41:08;Gaza Envelope;Shuva;136
694;2022-08-06;17:41:08;Gaza Envelope;Kfar Maimon and Tushia;136
695;2022-08-06;17:41:08;Gaza Envelope;Alumim;136
696;2022-08-06;17:41:08;Gaza Envelope;Shokeda;136
697;2022-08-06;17:41:09;Western Negev;Netivot;136
698;2022-08-06;17:41:21;Western Negev;Ma'galim;136
699;2022-08-06;17:41:21;Western Negev;Giv'olim;136
700;2022-08-06;17:41:21;Western Negev;M'lilot;136
701;2022-08-06;17:41:31;Western Negev;Beit HaGdi;136
702;2022-08-06;17:59:20;Western Lakhish;Ashkelon Southern Industrial Zone;137
703;2022-08-06;17:59:33;Gaza Envelope;Zikim;137
704;2022-08-06;18:00:35;Gaza Envelope;Sderot;137
705;2022-08-06;18:00:35;Gaza Envelope;Ibim;137
706;2022-08-06;18:00:35;Gaza Envelope;Nir Am;137
707;2022-08-06;18:00:43;Gaza Envelope;Nir Am Shooting Range;137
708;2022-08-06;18:00:46;Gaza Envelope;Netiv HaAssara;137
709;2022-08-06;18:00:50;Gaza Envelope;Erez;137
710;2022-08-06;18:00:51;Western Lakhish;Heletz;137
711;2022-08-06;18:00:59;Gaza Envelope;Gavim;137
712;2022-08-06;18:00:59;Gaza Envelope;Sapir College;137
713;2022-08-06;18:01:33;Gaza Envelope;Kfar Azza;137
714;2022-08-06;18:01:33;Gaza Envelope;Nachal Oz;137
715;2022-08-06;18:01:33;Gaza Envelope;Sa'ad;137
716;2022-08-06;18:01:33;Gaza Envelope;Alumim;137
717;2022-08-06;18:01:43;Lakhish;Ashdod - Northern Industrial Zone And Port;137
718;2022-08-06;18:01:51;Western Lakhish;Ashkelon Southern Industrial Zone;137
719;2022-08-06;18:01:51;Western Lakhish;Ashkelon - South;137
720;2022-08-06;18:01:52;Gaza Envelope;Zikim;137
721;2022-08-06;18:02:24;Western Lakhish;Ashkelon Northern Industrial Zone;137
722;2022-08-06;18:02:24;Western Lakhish;Ashkelon - North;137
723;2022-08-06;18:14:04;Gaza Envelope;Kissufim;138
724;2022-08-06;18:30:09;Western Lakhish;Nitzan;139
725;2022-08-06;18:30:24;Western Lakhish;Ashkelon - North;139
726;2022-08-06;18:30:24;Western Lakhish;Be'er Ganim;139
727;2022-08-06;19:03:07;Gaza Envelope;Erez;140
728;2022-08-06;19:03:15;Lakhish;Ad Halom Industrial Zone;140
729;2022-08-06;19:03:15;Lakhish;Emunim;140
730;2022-08-06;19:03:15;Lakhish;Beit Ezra;140
731;2022-08-06;19:03:15;Lakhish;Givati;140
732;2022-08-06;19:03:15;Lakhish;Ezer;140
733;2022-08-06;19:03:15;Lakhish;Sdeh Uziahu;140
734;2022-08-06;19:03:15;Lakhish;Nitzanim;140
735;2022-08-06;19:03:18;Western Lakhish;Beit Shikma;140
736;2022-08-06;19:03:18;Western Lakhish;Ge'a;140
737;2022-08-06;19:03:18;Western Lakhish;Talmei Yaffe;140
738;2022-08-06;19:03:24;Western Lakhish;Berekhya;140
739;2022-08-06;19:03:24;Western Lakhish;Hodaya;140
740;2022-08-06;19:03:24;Western Lakhish;Nir Israel;140
741;2022-08-06;19:24:16;Gaza Envelope;Nachal Oz;141
742;2022-08-06;19:53:04;Western Lakhish;Ashkelon - South;142
743;2022-08-06;19:53:04;Western Lakhish;Ashkelon Southern Industrial Zone;142
744;2022-08-06;20:01:48;Gaza Envelope;Sderot;143
745;2022-08-06;20:01:48;Gaza Envelope;Ibim;143
746;2022-08-06;20:01:48;Gaza Envelope;Nir Am;143
747;2022-08-06;22:47:28;Gaza Envelope;Reim;144
748;2022-08-07;04:22:00;Gaza Envelope;Ein HaShlosha;145
749;2022-08-07;04:22:13;Gaza Envelope;Kissufim;145
750;2022-08-07;05:13:07;Shfelat Yehuda;Ksalon;146
751;2022-08-07;05:13:07;Shfelat Yehuda;Ramat Raziel;146
752;2022-08-07;05:13:16;Shfelat Yehuda;Abu Ghosh;146
753;2022-08-07;05:13:16;Shfelat Yehuda;Har Adar;146
754;2022-08-07;05:13:16;Shfelat Yehuda;Yad HaShmona;146
755;2022-08-07;05:13:16;Shfelat Yehuda;Ma'aleh HaHamisha;146
756;2022-08-07;05:13:16;Shfelat Yehuda;Kiryat Yearim;146
757;2022-08-07;05:13:16;Shfelat Yehuda;Kiryat Anavim;146
758;2022-08-07;05:13:20;Shfelat Yehuda;Neveh Ilan;146
759;2022-08-07;05:14:04;Shfelat Yehuda;Shoeva;146
760;2022-08-07;05:14:13;Shfelat Yehuda;Mahsiya;146
761;2022-08-07;05:14:21;Shfelat Yehuda;Beit Meir;146
762;2022-08-07;05:14:21;Shfelat Yehuda;Shoresh;146
763;2022-08-07;05:14:31;Gaza Envelope;Nir Am Shooting Range;146
764;2022-08-07;05:14:34;Gaza Envelope;Mefalsim;146
765;2022-08-07;05:14:36;Gaza Envelope;Sderot;146
766;2022-08-07;05:14:36;Gaza Envelope;Ibim;146
767;2022-08-07;05:14:36;Gaza Envelope;Nir Am;146
768;2022-08-07;05:14:47;Gaza Envelope;Gavim;146
769;2022-08-07;05:14:47;Gaza Envelope;Sapir College;146
770;2022-08-07;05:31:29;Western Negev;Dorot;147
771;2022-08-07;05:31:29;Western Negev;Havat Shikmim;147
772;2022-08-07;05:31:31;Gaza Envelope;Gavim;147
773;2022-08-07;05:31:31;Gaza Envelope;Sapir College;147
774;2022-08-07;05:31:31;Gaza Envelope;Sderot;147
775;2022-08-07;05:31:31;Gaza Envelope;Ibim;147
776;2022-08-07;05:31:31;Gaza Envelope;Nir Am;147
777;2022-08-07;05:36:49;Gaza Envelope;Nir Itzhak;148
778;2022-08-07;05:36:49;Gaza Envelope;Pri Gan;148
779;2022-08-07;06:00:45;Western Negev;Eshbol;149
780;2022-08-07;06:00:45;Western Negev;Mabu'im;149
781;2022-08-07;06:00:45;Western Negev;Talmei Bilu;149
782;2022-08-07;06:03:43;Gaza Envelope;Holit;150
783;2022-08-07;06:03:52;Gaza Envelope;Yevul;150
784;2022-08-07;06:03:57;Gaza Envelope;Kerem Shalom;150
785;2022-08-07;06:04:01;Gaza Envelope;Yated;150
786;2022-08-07;06:04:01;Gaza Envelope;Sdeh Avraham;150
787;2022-08-07;06:04:07;Gaza Envelope;Avshalom;150
788;2022-08-07;06:04:13;Gaza Envelope;Dekel;150
789;2022-08-07;06:04:13;Gaza Envelope;Sufa;150
790;2022-08-07;06:04:13;Gaza Envelope;Mivtahim;150
791;2022-08-07;06:04:13;Gaza Envelope;Ami'oz;150
792;2022-08-07;06:04:13;Gaza Envelope;Yesha;150
793;2022-08-07;06:04:21;Shfelat Yehuda;Luzit;150
794;2022-08-07;06:21:08;Gaza Envelope;Mivtahim;151
795;2022-08-07;06:21:08;Gaza Envelope;Ami'oz;151
796;2022-08-07;06:21:08;Gaza Envelope;Yesha;151
797;2022-08-07;06:21:08;Gaza Envelope;Zohar;151
798;2022-08-07;06:21:08;Gaza Envelope;Ohad;151
799;2022-08-07;06:21:09;Gaza Envelope;Sdeh Nitzan;151
800;2022-08-07;07:11:15;Gaza Envelope;Nirim;152
801;2022-08-07;07:49:18;Gaza Envelope;Nir Am Shooting Range;153
802;2022-08-07;08:07:25;Gaza Envelope;Nirim;154
803;2022-08-07;08:07:25;Gaza Envelope;Ein HaShlosha;154
804;2022-08-07;08:07:30;Gaza Envelope;Kissufim;154
805;2022-08-07;08:12:38;Gaza Envelope;Reim;155
806;2022-08-07;08:17:39;Western Lakhish;Ashkelon Southern Industrial Zone;156
807;2022-08-07;08:17:39;Western Lakhish;Zikim;156
808;2022-08-07;08:17:39;Western Lakhish;Karmia;156
809;2022-08-07;08:17:39;Western Lakhish;Ashkelon - South;156
810;2022-08-07;09:04:24;Western Lakhish;Ashkelon Southern Industrial Zone;157
811;2022-08-07;09:23:13;Gaza Envelope;Nachal Oz;158
812;2022-08-07;09:27:30;Gaza Envelope;Nir Oz;159
813;2022-08-07;09:50:58;Gaza Envelope;Netiv HaAssara;160
814;2022-08-07;09:55:20;Gaza Envelope;Nir Am Shooting Range;161
815;2022-08-07;09:57:26;Gaza Envelope;Yad Mordechai;162
816;2022-08-07;09:57:26;Gaza Envelope;Karmia;162
817;2022-08-07;09:57:26;Western Lakhish;Ashkelon - South;162
818;2022-08-07;09:57:31;Western Lakhish;Ashkelon Southern Industrial Zone;162
819;2022-08-07;09:57:31;Western Lakhish;Mavki'im;162
820;2022-08-07;09:57:37;Western Lakhish;Ashkelon - North;162
821;2022-08-07;09:57:53;Gaza Envelope;Zikim;162
822;2022-08-07;10:06:59;Gaza Envelope;Kfar Maimon and Tushia;163
823;2022-08-07;10:21:39;Gaza Envelope;Sufa;164
824;2022-08-07;10:21:51;Gaza Envelope;Nir Itzhak;164
825;2022-08-07;10:21:51;Gaza Envelope;Pri Gan;164
826;2022-08-07;10:23:16;Gaza Envelope;Sderot;164
827;2022-08-07;10:23:16;Gaza Envelope;Ibim;164
828;2022-08-07;10:23:16;Gaza Envelope;Nir Am;164
829;2022-08-07;10:23:26;Gaza Envelope;Erez;164
830;2022-08-07;10:23:26;Gaza Envelope;Nir Am Shooting Range;164
831;2022-08-07;10:23:27;Gaza Envelope;Mefalsim;164
832;2022-08-07;10:31:57;Western Lakhish;Bat Hadar;165
833;2022-08-07;10:31:58;Western Lakhish;Ashkelon - South;165
834;2022-08-07;10:31:58;Western Lakhish;Ashkelon Southern Industrial Zone;165
835;2022-08-07;10:31:58;Western Lakhish;Mavki'im;165
836;2022-08-07;10:32:05;Gaza Envelope;Karmia;165
837;2022-08-07;10:32:05;Gaza Envelope;Netiv HaAssara;165
838;2022-08-07;10:32:09;Gaza Envelope;Yad Mordechai;165
839;2022-08-07;10:46:31;Gaza Envelope;Avshalom;166
840;2022-08-07;11:00:14;Gaza Envelope;Nachal Oz;167
